ID,Headline,Category,Label
1270,Alan Pardew becomes new Crystal Palace boss as Newcastle United Thrash out £ 2million compensation deal with eagles,football,2.3333333333333335
1271,Erik Lamela hopes Rabona goal will give his Tottenham career the kick-start it needs,football,3.5
1272,A genuine cliff-hanger: incredible views and unabashed Greek luxury at iconic Santorini,travel,3.0
1273,Tango your way to a trim tum: strictly's famous for the way contestants lose their flab. now the show's stars are setting up exercise classes so you can too,femail,3.0
1274,Could you catch Tb from your tabby? fear as four British people catch disease from cats in home counties in first-ever known cases of feline-human transmission,health,3.6666666666666665
1275,"What's that, flipper? researchers find bottlenose dolphins have whistles for names so they can be identified easily",sciencetech,3.0
1276,Scientists map visual neurons from a mouse and a fruit fly giving fascinating glimpse into the workings of the brain,sciencetech,3.3333333333333335
1277,Forget spelt and quinoa -- the next trendy grain is Fonio: ancient African grain could make farming more sustainable,sciencetech,2.3333333333333335
1278,"Want to copy Carol Vorderman's look? now you can as stylish star auctions her designer dresses for charity-and she's set to raise ? 100,000",femail,3.6666666666666665
1279,"Doctors called me vain for wanting a lump on my throat removed-but it was cancer': accountant, 26, says being stubborn saved her life",health,3.0
1280,British Sunday Roast dinner tradition dying as families would rather sit in front of the tv or play with electronic devices at mealtimes,food,2.3333333333333335
1281,Fancy following in the footsteps of Grizzly Scandi Dramas the Bridge and Wallander? tv fans can now take part in themed tours in Denmark and Sweden,travel,2.6666666666666665
1282,"The future of love: will digital hand-holding, cyber girlfriends and virtual sex revolutionise-or ruin-how we bond?",sciencetech,3.6666666666666665
1283,"Would you eat a meal made by a five-year-old? restaurant offers free lunch of lime and chilli salmon, sea bass and Sherry King prawns ( but the chefs are children! )",food,3.6666666666666665
1284,"It's not quite Jody Morris Cleaning Dennis Wise's boots but, as Jose Mourinho spends ? 27 m on a Colombian winger, Chelsea are filling their youth teams with local heroes",football,3.0
1285,Inter Milan 2-0 Sampdoria: Lukas Podolski and Xherdan Shaqiri combine in Coppa Italia victory for Roberto Mancini's side,football,2.0
1286,A celebrity teddy bear picnic! stars from Heidi Klum to Nicole Kidman decorate stuffed toys for children's charity auction,femail,3.3333333333333335
1287,"Champagne Jelly, Madagascan Vanilla Bean, and gold leaf crumble... but would you pay ? 30 for Scotland's most expensive pudding?",food,3.0
1288,Living in the countryside 'may increase the risk of Parkinson's disease' by up to 80 %,health,4.0
1289,Real Sociedad insist Carlos Vela does not want to return to arsenal,football,2.3333333333333335
1290,"Brilliant, brutal but bad in bed: why Napoleon preferred to invade Russia rather than Josephine's Boudoir",books,3.0
1291,"Oyster popcorn, salmon tartare with blood orange and caviar mousse: the six-course menu that promises to get your partner in the mood on Valentine's day",food,3.3333333333333335
1292,"Incr-edible works of art! bakers create stunning sculptures of wild animals, fantasy scenes and the Simpsons... from cake",food,3.6666666666666665
1293,"Lights, camera, action shot! globetrotting film buff recreates iconic movie scenes by placing vintage stills over modern-day locations",travel,3.3333333333333335
1294,"Think before you reach for that extra mince pie! femail lists the 7,000 calories in the average Christmas Day dinner ( but most Brits think they only eat half that )",food,2.5
1295,Is the key to human evolution based on a 'leaky' membrane? life's earliest ancestor grew by harnessing energy from its surroundings,sciencetech,3.0
1296,Darwin's frog declared extinct after killer disease is thought to have wiped out entire populations across Chile and Argentina,sciencetech,3.0
1297,"The rise of the naughty forties: more 40-plus women than ever buying risqué lingerie, erotic toys and accessories",femail,4.0
1298,The surgeon who'll fix your heartbeat with an egg whisk: consultant who treated Tony Blair's heart 'flutter' pioneering new method to treat cardiac problems,health,2.6666666666666665
1299,Liverpool 2-1 Swansea: Mario Balotelli comes off the bench to spark late comeback and save Brendan Rodgers' blushes in Capital one cup,football,3.0
1300,Size 18 mother loses five stone after feeling 'ashamed' at being so overweight in photos taken of her tucking into Christmas dinner,femail,3.0
1301,America's heritage at risk: report identifies 30 Us landmarks under threat from climate change-including the statue of Liberty,travel,3.3333333333333335
1302,How can you avoid catching the flu? it's as simple as staying at home and watching tv,health,4.666666666666667
1303,"Can you enjoy Paris with kids in tow? yes, and you can even get them to eat snails!",travel,4.0
1304,The Jigsaw man: Holidaymaker who broke every bone in his face and all four limbs after falling from hotel balcony has his skull re-built using a 3d printer,health,2.5
1305,U.n agrees to recognise Palestine but Uk abstains from vote after Hague issues peace deal demands,news,2.3333333333333335
1306,'My night literally stopped dead in its tracks': interviewer's moment of horror when he realised he left notes behind describing British Dj as 'F * * * ing boring',news,4.0
1307,"The bore who destroyed Marilyn: Dimwit Joe Dimaggio brutally bullied Monroe, drove her to drugs and wrecked her career",books,3.6666666666666665
1308,Woman hypnotised into believing she is pregnant after seven years of trying finally has baby girl,health,2.3333333333333335
1309,Tv Weatherman Fred Talbot 'used his extrovert personality to gain trust of schoolboys before sexually assaulting them during canal barge trip and stargazing party in 1970s and 1980s',news,2.6666666666666665
1310,There she blows! beautiful hot springs and moment Icelandic geysers bubble over captured by French photographer,travel,3.0
1311,Dyson launches 'world's first' smart robot vacuum with live cameras to map your house ( and it even puts itself away ),sciencetech,3.0
1312,Minecraft and Facebook Messenger crowned Itunes' best-selling apps of 2014,sciencetech,2.3333333333333335
1313,"'No evidence' that Princess Diana was killed by the Sas, Scotland Yard detectives conclude after new investigation into 'Soldier N' claims",news,3.3333333333333335
1314,It's perfume wars! Lady Gaga and one direction go head to head for the Uk's fragrance number one,femail,3.3333333333333335
1315,Liverpool Captain Steven Gerrard urges 'top Drawer' England Man Raheem Sterling to sign a new contract at Anfield,football,2.3333333333333335
1316,'Hazardous fog warning for North Syria': Bbc Weather Twitter Feed 'hacked by Pro-Assad Propaganda Group',news,4.0
1317,Need a willpower boost? eat the same breakfast every day,health,5.0
1318,Nine cops from Mexico's elite cartel-busting unit questioned over murder of three American siblings executed on vacation,news,2.6666666666666665
1319,How the Woodpecker avoids brain damage: unique anti-shock body structure absorbs 99 % of impact energy,sciencetech,3.3333333333333335
1320,Alan Hansen won everything with Liverpool and became a masterful match of the day pundit... but deep down he was a nervous softy for whom football was the last resort,football,2.3333333333333335
1321,The tiny brain trainer that helps get you moving after a stroke: breakthrough could give new hope to patients like Mikey,health,3.3333333333333335
1322,Wag Nav: phone app tracks your pet's every move-using hi-tech recorder attached to collar,sciencetech,2.3333333333333335
1323,"Mother-of-three, 35, holds newborn baby for just 20 minutes before dying after routine surgery to remove her placenta",health,3.0
1324,Lizzy Yarnold set for skeleton world Cup return as Brit continues title defence,othersports,2.0
1325,Write before your eyes! amazing 3d printing pen 'draws' plastic objects in thin air,sciencetech,4.333333333333333
1326,Not another one! best friends open Britain's second cereal Cafe in Leeds ( and bowls are nearly half the price of London's ),food,3.0
1327,"Who are you calling a grumpy woman hater? he's written of as a sour, racist old swine. but Philip Larkin was really a secret sweetie",books,3.5
1328,Facebook completes its $ 22 billion acquisition of Whatsapp after European regulators give the green light,sciencetech,2.3333333333333335
